task_name,pct
"consult with or provide consultation to other doctors, therapists, or clinicians regarding patient care.",0.0018487401862708444
"consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",0.023725499057142503
"consult with other professionals, agencies, or universities to discuss therapies, treatments, counseling resources or techniques, and to share occupational information.",0.004416434889424795
consult with patients following radiation treatments to provide information and assess outcomes or to recommend further consultation or treatments as appropriate.,0.007805791897588011
"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",0.01776844734582534
"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.051764725215583646
"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.07343606851020298
"consult with writers, producers, or actors about script changes or ""workshop"" scripts, through rehearsal with writers and actors to create final drafts.",0.005135389406307902
contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,0.0022595713387754766
contact customers to persuade them to purchase merchandise or services.,0.002875818067532425
contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,0.0019514479743970028
contact job applicants to inform them of the status of their applications.,0.017973862922077657
contact new or existing customers to discuss how specific products or services can meet their needs.,0.014379090337662123
"contact prospective customers to determine customer needs, present information, or explain available services.",0.024855284726530244
contact prospective customers to present information and explain available services.,0.004211019313172479
"contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",0.018898233015213078
contribute written material or data for grant or patent applications.,0.02136321993024087
"control, monitor, or operate equipment that regulates or distributes electricity or steam, using data obtained from instruments or computers.",0.004108311525046321
"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",0.004929973830055586
"convert various types of files for printing or for the internet, using computer software.",0.014173674761409807
convert video and audio recordings into digital formats for editing or archiving.,0.0016433246100185286
"cook food or prepare food items, such as sandwiches, salads, and ice cream dishes, using standard formulas or following directions.",0.004724558253803269
coordinate and direct extracurricular activities and programs such as after-school events and athletic contests.,0.0030812336437847413
coordinate and link the computer systems within an organization to increase compatibility and so information can be shared.,0.004005603736920163
"coordinate and supervise extracurricular activities, such as clubs, student organizations, and academic contests.",0.006265175075695639
coordinate appointments to show homes to prospective buyers.,0.0015406168218923706
"coordinate communication between patients, family members, medical staff, administrative staff, or regulatory agencies.",0.006470590651947956
"coordinate conferences, meetings, or special events, such as luncheons or graduation ceremonies.",0.0023622791269016347
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements.,0.008730161990723432
"coordinate exhibit installations, assisting with design, constructing displays, dioramas, display cases, and models, and ensuring the availability of necessary materials.",0.0031839414319108986
coordinate implementation of computer system plan with establishment personnel and outside vendors.,0.022184882235250135
"coordinate or conduct instructional classes or in-services, such as citizen police academy classes and crime scene training for other officers.",0.002875818067532425
"coordinate or perform activities associated with shipping, receiving, distribution, or transportation.",0.0016433246100185286
"coordinate planning, budgeting, or purchasing for all the food operations within establishments such as clubs, hotels, or restaurant chains.",0.002773110279406267
"coordinate property closings, overseeing signing of documents and disbursement of funds.",0.002567694703153951
"coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",0.008216623050092643
"coordinate with and consult other workers to design, lay out, or detail components and systems and to resolve design or other problems.",0.0018487401862708444
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",0.01766573955769918
"coordinate with engineers, planners, field personnel, or other utility workers to provide information such as clearances, switching orders, or distribution process changes.",0.00729225295695722
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,2.4551269673676814
"correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",0.0023622791269016347
counsel and encourage patients to develop leisure activities.,0.0030812336437847413
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",0.002156863550649319
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",0.013146596880148229
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.03338003114100136
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",0.01304388909202207
counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,0.0022595713387754766
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.16556495445936675
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.008524746414471117
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.023314667904637872
"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.0313258753784782
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",0.027320271641558036
"counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.",0.0015406168218923706
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",0.02310925232838556
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",0.01458450591391444
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.005957051711317166
counsel workers about job and career-related issues.,0.0601867638419286
count and record number of tickets collected.,0.002156863550649319
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",0.002567694703153951
create and enforce database development standards.,0.00729225295695722
create and explore new cuisines.,0.002978525855658583
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",0.01817927849832997
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",0.006367882863821797
"create and prepare sketches and model drawings of cartoon characters, providing details from memory, live models, manufactured products, or reference materials.",0.009140993143228065
create artifact typologies to organize and make sense of past material cultures.,0.004005603736920163
"create basic designs, drawings, and illustrations for product labels, cartons, direct mail, or television.",0.004724558253803269
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.06398695200259645
create client presentations of plan details.,0.012324934575138965
"create computer applications for manufacturing processes or operations, using computer-aided design (cad) or computer-assisted manufacturing (cam) tools.",0.007394960745083378
create content strategies for digital media.,0.02146592771836703
create custom illustrations or other graphic elements.,0.19103648591465394
create data management or error-checking procedures and user manuals.,0.05094306291057438
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",0.03389357008163215
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.026601317124674933
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",0.003286649220037057
create developmentally appropriate lesson plans.,0.01571429158330218
create drink recipes.,0.009551824295732696
create embedded software design programs.,0.0016433246100185286
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.2624183986623338
create freehand drawings and lettering to accompany drawings.,0.006059759499443323
"create functional or decorative objects by hand, using a variety of methods and materials.",0.2905603326089011
"create graphics, illustrations, and three-dimensional models to be used in research or in teaching, such as in demonstrating anatomy, pathology, or surgical procedures.",0.007703084109461853
"create jewelry from materials such as gold, silver, platinum, and precious or semiprecious stones.",0.004108311525046321
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",0.012735765727643594
create models to demonstrate or predict the process by which pollutants move through or impact an environment.,0.002464986915027793
"create musical instrument digital interface programs for music projects, commercials, or film postproduction.",0.0033893570081632153
"create new jewelry designs and modify existing designs, using computers as necessary.",0.004724558253803269
create novel computational approaches and analytical tools as required by research goals.,0.0023622791269016347
create or administer training and awareness presentations or materials.,0.004724558253803269
"create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",0.0016433246100185286
"create or enhance mannequin faces by mixing and applying paint or attaching measured eyelash strips, using artist's brush, airbrush, pins, ruler, or scissors.",0.007703084109461853
create or implement metadata processes and frameworks.,0.004005603736920163
create or maintain databases of known test defects.,0.007497668533209536
"create or maintain formal engineering documents, such as schematics, bills of materials, components or materials specifications, or packaging requirements.",0.004211019313172479
create or maintain plans or other documents related to sustainability projects.,0.00523809719443406
create or modify web-based bioinformatics tools.,0.01725490840519455
"create or revise user instructions, procedures, or manuals.",0.011605980058255857
create or update technical documentation for network installations or changes to existing installations.,0.0015406168218923706
create or use statistical models for the analysis of genetic data.,0.028450057310945777
"create original musical forms, or write within circumscribed musical forms such as sonatas, symphonies, or operas.",0.003697480372541689
"create photographic recordings of information, using equipment.",0.002567694703153951
create policies or procedures for logistics activities.,0.0016433246100185286
create prototypes or models of objects to be crafted.,0.0016433246100185286
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",0.008011207473840326
create searchable indices for web page content.,0.00523809719443406
create simulations or models of radio frequency identification device (rfid) systems to provide information for selection and configuration.,0.002156863550649319
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",0.05474325107124223
"create special effects such as vignettes, mosaics, and image combining, and add elements such as sound and animation to electronic publications.",0.0015406168218923706
create specialty dishes and develop recipes to be used in dining facilities.,0.0031839414319108986
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.08627454202597275
"create three-dimensional or interactive representations of designs, using computer assisted design software.",0.0033893570081632153
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.0824743538653049
"create visualizations to illustrate historical or future changes in the earth's climate, using paleoclimate or climate geographic information systems (gis) databases.",0.0017460323981446867
"create web models or prototypes that include physical, interface, logical, or data models.",0.005032681618181743
"create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",0.002978525855658583
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.13105513764897764
"create, maintain, and enter information into databases.",0.13619052705528556
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.018692817438960764
"cultivate, breed, and grow aquatic life, such as lobsters, clams, or fish.",0.0020541557625231607
"customize art therapy programs for specific client populations, such as those in schools, nursing homes, wellness centers, prisons, shelters, or hospitals.",0.0016433246100185286
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.01509804485454523
"debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",0.006265175075695639
debug robotics programs.,0.028450057310945777
decline excessive risks.,0.008524746414471117
"define and analyze objectives, scope, issues, or organizational impact of information systems.",0.0015406168218923706
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,0.008730161990723432
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.010989733329498909
"define instructional, learning, or performance objectives.",0.007703084109461853
define or recommend model specifications or data collection methods.,0.007703084109461853
define regional or local transportation planning problems or priorities.,0.0015406168218923706
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.02310925232838556
"delegate authority for the receipt, disbursement, banking, protection, and custody of funds, securities, and financial instruments.",0.0016433246100185286
deliver and retrieve items throughout the library by hand or using pushcart.,0.0015406168218923706
"deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",0.0017460323981446867
demonstrate correct use of exercise equipment or performance of exercise routines.,0.006881421804452588
"demonstrate database technical functionality, such as performance, security and reliability.",0.05854343923191007
"demonstrate miniaturized systems that contain components such as microsensors, microactuators, or integrated electronic circuits fabricated on silicon or silicon carbide wafers.",0.009038285355101906
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.003286649220037057
"demonstrate proper operation of fitness equipment, such as resistance machines, cardio machines, free weights, or fitness assessment devices.",0.0020541557625231607
describe and recommend wines to customers.,0.005957051711317166
"describe artifacts' physical properties or attributes, such as the materials from which artifacts are made and their size, shape, function, and decoration.",0.007908499685714167
describe menu items to customers or suggest products that might appeal to them.,0.002156863550649319
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.007805791897588011
design advanced precision equipment for accurate or controlled applications.,0.013249304668274384
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.005546220558812534
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.025985070395917978
"design and develop medical diagnostic and clinical instrumentation, equipment, and procedures, using the principles of engineering and biobehavioral sciences.",0.0016433246100185286
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.026293193760296457
design and implement warehouse database structures.,0.01622783052393297
"design and implement web site security measures, such as firewalls or message encryption.",0.01458450591391444
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",0.014379090337662123
design and validate clinical databases including designing or testing logic checks.,0.0023622791269016347
"design chemical conversion processes, such as etherification, esterification, interesterification, transesterification, distillation, hydrogenation, oxidation or reduction of fats and oils, and vegetable oil refining.",0.0031839414319108986
design community solid and hazardous waste management programs.,0.002464986915027793
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.07970124358589863
design computer simulations to model physical data so that it can be better understood.,0.03625584920853378
design computers and the software that runs them.,0.009449116507606539
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.011092441117625067
"design customer interface of online storefront, using web programming or e-commerce software.",0.009757239871985013
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.08134456819591716
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.21578906285305804
"design domestic or industrial water or wastewater treatment plants, including advanced facilities with sequencing batch reactors (sbr), membranes, lift stations, headworks, surge overflow basins, ultraviolet disinfection systems, aerobic digesters, sludge lagoons, or control buildings.",0.0023622791269016347
design electro-optical sensing or imaging systems.,0.006265175075695639
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.08288518501780953
design engineering systems for the automation of industrial tasks.,0.006881421804452588
"design forms for receiving, processing, or tracking data.",0.012324934575138965
design forms related to filing systems.,0.0017460323981446867
"design geological mine maps, monitor mine structural integrity, or advise and monitor mining crews.",0.005443512770686376
"design individualized care plans, using a variety of treatments.",0.0083193308382188
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.025368823667161033
design instructional aids for stand-alone or instructor-led classroom or online use.,0.048991614936177375
design layouts of audio and video equipment and perform upgrades and maintenance.,0.002156863550649319
"design learning products, including web-based aids or electronic performance support systems.",0.01201681121076049
design measurement and control systems for chemical plants based on data collected in laboratory experiments and in pilot plant operations.,0.0034920647962893734
"design molecular or cellular laboratory experiments, oversee their execution, and interpret results.",0.003697480372541689
"design music therapy experiences, using various musical elements to meet client's goals or objectives.",0.0020541557625231607
"design or analyze automobile systems in areas such as aerodynamics, alternate fuels, ergonomics, hybrid power, brakes, transmissions, steering, calibration, safety, or diagnostics.",0.0017460323981446867
design or build laboratory equipment needed for special research projects.,0.0034920647962893734
"design or conduct follow-up experimentation, based on generated data, to meet established process objectives.",0.002978525855658583
"design or conduct studies to determine optimal conditions for cell growth, protein production, or protein or virus expression or recovery, using chromatography, separation, or filtration equipment, such as centrifuges or bioreactors.",0.002464986915027793
"design or conduct tests of new nanotechnology products, processes, or systems.",0.0022595713387754766
"design or construct costumes or send them to tailors for construction, major repairs, or alterations.",0.0026704024912801087
"design or coordinate successive phases of problem analysis, solution proposals, or testing.",0.0022595713387754766
design or develop automated testing tools.,0.03358544671725368
"design or develop energy products using nanomaterials or nanoprocesses, such as micro-nano machining.",0.008730161990723432
"design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications.",0.0026704024912801087
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.12273580681075884
"design or engineer drainage, erosion, or sedimentation control systems for transportation projects.",0.007189545168831061
design or implement plant warehousing strategies for production materials or finished products.,0.0018487401862708444
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,0.034304401234136785
design or implement web-based tools for querying large-scale biological databases.,0.002773110279406267
"design or prepare graphic representations of geographic information systems (gis) data, using gis hardware or software applications.",0.0020541557625231607
"design or produce materials such as posters, web sites, or newsletters to promote, market, or advertise fundraising events.",0.0038001881606678474
design or select equipment for use in wastewater processing to ensure compliance with government standards.,0.002156863550649319
"design or supervise the design of systems, processes, or equipment for control, management, or remediation of water, air, or soil quality.",0.0015406168218923706
design patient education programs that include information required to make informed health care and treatment decisions.,0.042829147648607895
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.02187675887087166
"design research studies in collaboration with physicians, life scientists, or other professionals.",0.006676006228200272
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",0.00883286977884959
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.02516340809090872
"design silver articles, such as jewelry and serving pieces.",0.009243700931354223
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.016741369464563758
"design specialized or customized equipment, machines, or structures.",0.0034920647962893734
design transportation surveys to identify areas of public concern.,0.006162467287569483
"design transportation systems or structures using sustainable materials or products, such as porous pavement or bioretention structures.",0.0022595713387754766
"design water run-off collection networks, water supply channels, or water supply system networks.",0.0039028959487940056
design water storage tanks or other water storage facilities.,0.0039028959487940056
"design, analyze, and decipher encryption systems designed to transmit military, political, financial, or law-enforcement-related information in code.",0.007703084109461853
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",2.361765587961004
"design, build, or operate equipment configuration prototypes, including network hardware, software, servers, or server operation systems.",0.009859947660111171
"design, configure, and test computer hardware, networking software and operating system software.",0.04642392023302343
"design, customize, and maintain databases, web pages, and local area networks.",0.06378153642634414
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.3124370914797727
"design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",0.0019514479743970028
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.06809526352764278
"design, evaluate and modify benefits policies to ensure that programs are current, competitive and in compliance with legal requirements.",0.0030812336437847413
"design, evaluate, recommend, and approve changes of forms and reports.",0.0015406168218923706
"design, implement, or evaluate health service delivery systems to improve the health of targeted populations.",0.0015406168218923706
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.014276382549535966
"design, install, or troubleshoot manufacturing equipment.",0.0030812336437847413
"design, integrate, or test photonics systems or components.",0.011708687846382015
"design, make, or fit prosthodontic appliances, such as space maintainers, bridges, or dentures, or write fabrication instructions or prescriptions for denturists or dental technicians.",0.0016433246100185286
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",0.004827266041929427
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.011811395634508174
"design, program, or model geographic information systems (gis) applications or procedures.",0.0033893570081632153
"design, promote, or administer government plans or policies affecting land use, zoning, public utilities, community facilities, housing, or transportation.",0.0016433246100185286
"design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",0.0030812336437847413
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.009449116507606539
"determine a published or broadcasted story's emphasis, length, and format and organize material accordingly.",0.0016433246100185286
"determine allocations of funds for staff, supplies, materials, and equipment and authorize purchases.",0.002156863550649319
determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,0.0026704024912801087
"determine and specify details of survey projects, including sources of information, procedures to be used, and the design of survey instruments and materials.",0.004416434889424795
determine applications of photonics appropriate to meet product objectives or features.,0.0015406168218923706
"determine appropriate sizes, ratings, and locations for all system overcurrent devices, disconnect devices, grounding equipment, and surge suppression equipment.",0.002978525855658583
"determine campaign strategies for media advertising, positions on issues, and public appearances.",0.004005603736920163
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",0.0035947725844155307
determine computer software or hardware needed to set up or alter system.,0.0019514479743970028
determine connection interfaces for additional subpanels or for connecting photovoltaic (pv) systems with utility services or other power generation sources.,0.0033893570081632153
determine data collection methods to be employed in research projects or surveys.,0.004519142677550953
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.03142858316660436
determine efficient and cost-effective methods of moving goods from one location to another.,0.0019514479743970028
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.14861816941855066
"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",0.0017460323981446867
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.006881421804452588
determine food and beverage costs and assist in implementing cost control procedures.,0.0026704024912801087
"determine formats, approaches, content, levels, and mediums necessary to meet production objectives effectively and within budgetary constraints.",0.0015406168218923706
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.015406168218923705
"determine genetic composition of animal populations and heritability of traits, using principles of genetics.",0.002156863550649319
determine guidelines that specify which source material is acceptable for use.,0.008422038626344958
determine location for product listings to maximize exposure to online traffic.,0.002156863550649319
"determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed.",0.0034920647962893734
"determine materials, equipment, and installation sequences necessary to maximize installation efficiency.",0.0020541557625231607
"determine meal prices, based on calculations of ingredient prices.",0.0018487401862708444
"determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",0.002875818067532425
determine packaging requirements.,0.0016433246100185286
"determine plant growing conditions, such as greenhouses, hydroponics, or natural settings, and set planting and care schedules.",0.0017460323981446867
determine policy contract provisions for each type of insurance.,0.004724558253803269
determine price schedules and discount rates.,0.005135389406307902
"determine regulations or procedures related to the management, collection, reuse, recovery, or recycling of packaging waste.",0.002567694703153951
"determine replacement parts required, according to inspections of old parts, customer requests, or customers' descriptions of malfunctions.",0.0026704024912801087
"determine required equipment and welding methods, applying knowledge of metallurgy, geometry, and welding techniques.",0.0020541557625231607
"determine requirements for treatment, such as type, method and duration of therapy, precautions to be taken, or medication and dosages, compatible with physicians' orders.",0.0022595713387754766
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.0345098168103891
"determine sources of web page or server problems, and take action to correct such problems.",0.8577127386415457
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.29066304039702723
determine the value loss impact and criticality of assets.,0.003286649220037057
"determine types and quantities of horticultural plants to be grown, based on budgets, projected sales volumes, or executive directives.",0.0017460323981446867
determine which products or colors will improve clients' skin quality and appearance.,0.0017460323981446867
"determine which topics to research, or pursue research topics specified by clients or employers.",0.008113915261966484
develop advertising and other informational materials to be used in subject recruitment.,0.002156863550649319
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.008627454202597275
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.005443512770686376
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.09387491834730843
"develop and direct software system testing and validation procedures, programming, and documentation.",0.006265175075695639
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.03902895948794005
develop and document database architectures.,0.056591991257513075
develop and document style guidelines for web site content.,0.01047619438886812
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.012530350151391279
develop and implement individualized plans for health care management.,0.009654532083858854
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.007805791897588011
"develop and implement marketing plans for home pages, including print advertising or advertisement rotation.",0.0019514479743970028
develop and implement organizational policies and procedures for the facility or medical unit.,0.0016433246100185286
develop and implement policies and procedures for the operation of a department or establishment.,0.002567694703153951
"develop and implement purchasing and contract management instructions, policies, and procedures.",0.0026704024912801087
develop and implement solutions for network problems.,0.005957051711317166
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",0.0035947725844155307
develop and implement treatment plans.,0.0020541557625231607
"develop and interpret organizational goals, policies, and procedures.",0.005032681618181743
develop and maintain computer databases.,0.0920261781610376
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.03841271275918311
"develop and maintain departmental policies, procedures, objectives, or patient care standards based on evidence-based practice guidelines or expert opinion.",0.0030812336437847413
"develop and maintain design level documentation, including mechanics, guidelines, and mission outlines.",0.004313727101298638
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.06717089343450736
develop and modify astronomy-related programs for public presentation.,0.09449116507606539
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.0035947725844155307
"develop and participate in health promotion programs, group activities, or discussions to promote client health, facilitate social adjustment, alleviate stress, and prevent physical or mental disability.",0.002978525855658583
"develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations.",0.0031839414319108986
"develop and test experimental designs, sampling techniques, and analytical methods.",0.004827266041929427
develop and test theories concerning the origin and development of past cultures.,0.004519142677550953
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.010887025541372752
"develop and write procedures for installation, use, or troubleshooting of communications hardware or software.",0.005854343923191008
develop application-specific software.,0.16874889589127764
develop applied software for the analysis and interpretation of geological data.,0.004211019313172479
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.05700282241001771
"develop biocatalytic processes to convert biomass to fuels or fine chemicals, using enzymes of bacteria, yeast, or other microorganisms.",0.0015406168218923706
"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.30668545534470787
"develop budgets or approve expenditures for supplies, materials, or human resources, ensuring that materials, labor, or equipment are used efficiently to meet production targets.",0.0017460323981446867
"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.004313727101298638
"develop calibration methodologies, test methodologies, or tools.",0.011297856693877383
"develop classroom-based and distance learning training courses, using needs assessments and skill level analyses.",0.005135389406307902
"develop client relationships and communicate with clients to explain proposals, present research findings, establish specifications, or discuss project status.",0.005340804982560217
"develop client treatment plans based on research, clinical experience, and client histories.",0.002156863550649319
"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.03676938814916457
"develop comprehensive plans for immediate and long-term rehabilitation including therapeutic exercise; speech and occupational therapy; counseling; cognitive retraining; patient, family or caregiver education; or community reintegration.",0.0019514479743970028
develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,0.0018487401862708444
"develop computer information resources, providing for data security and control, strategic computing, and disaster recovery.",0.0022595713387754766
develop computer models to address transportation planning issues.,0.0026704024912801087
develop concepts or creative ideas for craft objects.,0.04868349157179891
develop conceptual designs of security systems.,0.002567694703153951
"develop conceptual, logical, or physical network designs.",0.011605980058255857
"develop contacts with individuals and organizations, and apply effective strategies and techniques to ensure their clients' success.",0.002156863550649319
develop criteria for the design and modification of survey instruments.,0.015816999371428334
develop curricula and plan course content and methods of instruction.,0.04015874515732779
"develop curricula, and recommend curricula revisions and additions.",0.022184882235250135
"develop curriculum and prepare manuals, visual aids, course outlines, and other materials used in teaching.",0.07549022427272614
"develop data model describing data elements and how they are used, following procedures and using pen, template or computer software.",0.021568635506493187
develop data models and databases.,0.10116717130426567
"develop data models for applications, metadata tables, views or related database structures.",0.0460130890805188
"develop data warehouse process models, including sourcing, loading, transformation, and extraction.",0.011195148905751224
"develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements.",0.0403641607335801
develop databases that support web applications and web sites.,0.039337082852318524
"develop defense plans or tactics, using intelligence and other information.",0.002567694703153951
develop designs using specialized computer software.,0.0034920647962893734
develop disaster recovery plans.,0.004416434889424795
"develop economic models, forecasts, or scenarios to predict future economic and environmental outcomes.",0.008422038626344958
"develop educational materials and programs for community agencies, local government, and state government.",0.027628395005936512
"develop environmental management or restoration plans for sites with power transmission lines, natural gas pipelines, fuel refineries, geothermal plants, wind farms, or solar farms.",0.006265175075695639
"develop exercise programs to improve participant strength, flexibility, endurance, or circulatory functioning, in accordance with exercise science standards, regulatory requirements, and credentialing requirements.",0.04323997880111253
