"occupation_id","onet_task_id","task_statement","task_type","importance","frequency","source_mix","notes"
"occ_13_2051_00","21596","Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21597","Perform securities valuation or pricing.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21598","Prepare all materials for transactions or execution of deals.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21599","Prepare plans of action for investment, using financial analyses.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21600","Present oral or written reports on general economic trends, individual corporations, and entire industries.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21601","Purchase investments for companies in accordance with company policy.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21602","Recommend investments and investment timing to companies, investment firm staff, or the public.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21603","Specialize in green financial instruments, such as socially responsible mutual funds or exchange-traded funds (ETF) that are comprised of green companies.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21604","Supervise, train, or mentor junior team members.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_1211_00","20950","Troubleshoot program and system malfunctions to restore normal functioning.","Core","0.81","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3464","Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.","Core","0.76","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3465","Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.","Core","0.75","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3466","Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.","Core","0.68","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3467","Confer with clients regarding the nature of the information processing or computation needs a computer program is to address.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3468","Coordinate and link the computer systems within an organization to increase compatibility so that information can be shared.","Core","0.69","0.52","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3469","Consult with management to ensure agreement on system principles.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3470","Expand or modify system to serve new purposes or improve work flow.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3471","Interview or survey workers, observe job performance, or perform the job to determine what information is processed and how it is processed.","Supplemental","0.61","0.07","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3472","Determine computer software or hardware needed to set up or alter systems.","Core","0.58","0.06","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3473","Train staff and users to work with computer systems and programs.","Core","0.61","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3474","Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.","Core","0.65","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3475","Assess the usefulness of pre-developed application packages and adapt them to a user environment.","Core","0.58","0.10","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3476","Define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3477","Develop, document, and revise system design procedures, test procedures, and quality standards.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3478","Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.","Supplemental","0.65","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3479","Recommend new equipment or software packages.","Core","0.53","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3480","Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3481","Supervise computer programmers or other systems analysts or serve as project leaders for particular systems projects.","Supplemental","0.60","0.57","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3482","Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.","Core","0.74","0.84","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3483","Prepare cost-benefit and return-on-investment analyses to aid in decisions on system implementation.","Supplemental","0.44","0.25","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3484","Specify inputs accessed by the system and plan the distribution and use of the results.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21661","Analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.","Core","0.65","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21662","Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.","Core","0.77","0.67","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21663","Confer with data processing or project managers to obtain information on limitations or capabilities for data processing projects.","Core","0.58","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21664","Confer with systems analysts, engineers, programmers and others to design systems and to obtain information on project limitations and capabilities, performance requirements and interfaces.","Core","0.69","0.39","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21665","Consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.","Core","0.59","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21666","Coordinate installation of software system.","Supplemental","0.69","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21667","Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design.","Core","0.64","1.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21668","Determine system performance standards.","Core","0.63","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21669","Develop or direct software system testing or validation procedures, programming, or documentation.","Core","0.72","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21670","Modify existing software to correct errors, adapt it to new hardware, or upgrade interfaces and improve performance.","Core","0.69","1.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21671","Monitor functioning of equipment to ensure system operates in conformance with specifications.","Supplemental","0.78","1.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21672","Obtain and evaluate information on factors such as reporting formats required, costs, or security needs to determine hardware configuration.","Supplemental","0.52","0.18","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21673","Prepare reports or correspondence concerning project specifications, activities, or status.","Core","0.67","0.14","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21676","Store, retrieve, and manipulate data for analysis of system capabilities and requirements.","Core","0.65","0.18","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21677","Supervise and assign work to programmers, designers, technologists, technicians, or other engineering or scientific personnel.","Supplemental","0.53","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21678","Supervise the work of programmers, technologists and technicians and other engineering and scientific personnel.","Supplemental","0.63","0.00","src_onet_30_1","onet_normalized"
"occ_15_1252_00","21679","Train users to use new or modified equipment.","Supplemental","0.48","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14694","Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.","Core","0.85","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14695","Perform or direct Web site updates.","Core","0.75","0.53","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14697","Confer with management or development teams to prioritize needs, resolve conflicts, develop content criteria, or choose solutions.","Core","0.65","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14698","Back up files from Web sites to local directories for instant recovery in case of problems.","Core","0.84","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14700","Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.","Core","0.77","0.56","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14701","Maintain understanding of current Web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.","Core","0.71","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14702","Analyze user needs to determine technical requirements.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14704","Develop databases that support Web applications and Web sites.","Core","0.76","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14705","Renew domain name registrations.","Core","0.67","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14706","Collaborate with management or users to develop e-commerce strategies and to integrate these strategies with Web sites.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14707","Write supporting code for Web applications or Web sites.","Core","0.90","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14708","Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14710","Perform Web site tests according to planned schedules, or after any Web site or product revision.","Core","0.76","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14711","Select programming languages, design tools, or applications.","Core","0.79","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14713","Respond to user email inquiries, or set up automated systems to send responses.","Core","0.67","1.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14714","Develop or implement procedures for ongoing Web site revision.","Core","0.57","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14717","Establish appropriate server directory trees.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14719","Recommend and implement performance improvements.","Core","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14722","Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14723","Monitor security system performance logs to identify problems and notify security specialists when problems occur.","Supplemental","0.68","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14724","Create Web models or prototypes that include physical, interface, logical, or data models.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14725","Evaluate or recommend server hardware or software.","Core","0.53","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14726","Document test plans, testing procedures, or test results.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14727","Research, document, rate, or select alternatives for Web architecture or technologies.","Supplemental","0.44","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14728","Document technical factors such as server load, bandwidth, database performance, and browser and device types.","Core","0.59","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14729","Install and configure hypertext transfer protocol (HTTP) servers and associated operating systems.","Supplemental","0.48","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","14730","Develop system interaction or sequence diagrams.","Supplemental","0.43","0.00","src_onet_30_1","onet_normalized"
"occ_15_1254_00","21683","Design and implement Web site security measures, such as firewalls and message encryption.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_1254_00","21684","Incorporate technical considerations into Web site design plans, such as budgets, equipment, performance requirements, and legal issues including accessibility and privacy.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2031_00","20952","Present the results of mathematical modeling and data analysis to management or other end users.","Core","0.91","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","20953","Educate staff in the use of mathematical models.","Core","0.66","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","23986","Review research literature.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7377","Formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.","Core","0.84","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7378","Collaborate with others in the organization to ensure successful implementation of chosen problem solutions.","Core","0.86","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7379","Analyze information obtained from management to conceptualize and define operational problems.","Core","0.83","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7380","Perform validation and testing of models to ensure adequacy, and reformulate models, as necessary.","Core","0.88","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7381","Collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.","Core","0.81","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7382","Define data requirements, and gather and validate information, applying judgment and statistical tests.","Core","0.89","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7383","Study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.","Core","0.82","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7384","Prepare management reports defining and evaluating problems and recommending solutions.","Core","0.88","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7385","Break systems into their components, assign numerical values to each component, and examine the mathematical relationships between them.","Core","0.68","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7386","Specify manipulative or computational methods to be applied to models.","Core","0.76","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7387","Observe the current system in operation, and gather and analyze information about each of the component problems, using a variety of sources.","Core","0.84","0.63","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7388","Design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7389","Develop and apply time and cost networks to plan, control, and review large projects.","Core","0.69","0.76","src_onet_30_1","onet_normalized"
"occ_15_2031_00","7390","Develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21823","Analyze, manipulate, or process large sets of data using statistical software.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21824","Apply feature selection algorithms to models predicting outcomes of interest, such as sales, attrition, and healthcare use.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21825","Apply sampling techniques to determine groups to be surveyed or use complete enumeration methods.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21826","Clean and manipulate raw data using statistical software.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21827","Compare models using statistical performance metrics, such as loss functions or proportion of explained variance.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21828","Create graphs, charts, or other visualizations to convey the results of data analysis using specialized software.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21829","Deliver oral or written presentations of the results of mathematical modeling and data analysis to management or other end users.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21830","Design surveys, opinion polls, or other instruments to collect data.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21831","Identify business problems or management objectives that can be addressed through data analysis.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21832","Identify relationships and trends or any factors that could affect the results of research.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21833","Identify solutions to business problems, such as budgeting, staffing, and marketing decisions, using the results of data analysis.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21834","Propose solutions in engineering, the sciences, and other fields using mathematical theories and techniques.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21835","Read scientific articles, conference papers, or other sources of research to identify emerging analytic trends and technologies.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21836","Recommend data-driven solutions to key stakeholders.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21837","Test, validate, and reformulate models to ensure accurate prediction of outcomes of interest.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_15_2051_00","21838","Write new functions or applications in programming languages to conduct analyses.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_17_2072_00","19621","Investigate green consumer electronics applications for consumer electronic devices, power saving devices for computers or televisions, or energy efficient power chargers.","Supplemental","0.35","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","19623","Research or develop new green electronics technologies, such as lighting, optical data storage devices, or energy efficient televisions.","Supplemental","0.34","0.55","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20493","Determine project material or equipment needs.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20494","Evaluate project work to ensure effectiveness, technical adequacy, or compatibility in the resolution of complex electronics engineering problems.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20495","Analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.","Core","0.59","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20496","Confer with engineers, customers, vendors, or others to discuss existing or potential electronics engineering projects or products.","Core","0.68","0.41","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20497","Operate computer-assisted engineering or design software or equipment to perform electronics engineering tasks.","Core","0.76","1.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20498","Recommend repair or design modifications of electronics components or systems, based on factors such as environment, service, cost, or system capabilities.","Core","0.66","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20499","Provide technical support or instruction to staff or customers regarding electronics equipment standards.","Core","0.67","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","20500","Prepare budget or cost estimates for equipment, construction, or installation projects or control expenditures.","Supplemental","0.47","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5339","Design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.","Core","0.77","0.26","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5346","Inspect electronic equipment, instruments, products, or systems to ensure conformance to specifications, safety standards, or applicable codes or regulations.","Core","0.56","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5348","Prepare documentation containing information such as confidential descriptions or specifications of proprietary hardware or software, product development or introduction schedules, product costs, or information about product performance weaknesses.","Core","0.65","0.29","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5349","Direct or coordinate activities concerned with manufacture, construction, installation, maintenance, operation, or modification of electronic equipment, products, or systems.","Core","0.70","0.99","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5350","Develop or perform operational, maintenance, or testing procedures for electronic products, components, equipment, or systems.","Core","0.61","0.45","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5351","Plan or develop applications or modifications for electronic properties used in components, products, or systems to improve technical performance.","Supplemental","0.61","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5352","Prepare engineering sketches or specifications for construction, relocation, or installation of equipment, facilities, products, or systems.","Supplemental","0.48","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5354","Prepare, review, or maintain maintenance schedules, design documentation, or operational reports or charts.","Core","0.56","0.37","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5355","Prepare necessary criteria, procedures, reports, or plans for successful conduct of the project with consideration given to site preparation, facility validation, installation, quality assurance, or testing.","Supplemental","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_17_2072_00","5357","Represent employer at conferences, meetings, boards, panels, committees, or working groups to present, explain, or defend findings or recommendations, negotiate compromises or agreements, or exchange information.","Supplemental","0.34","0.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1411","Read and interpret blueprints, technical drawings, schematics, or computer-generated reports.","Core","0.82","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1412","Confer with engineers or other personnel to implement operating procedures, resolve system malfunctions, or provide technical information.","Core","0.74","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1413","Research and analyze customer design proposals, specifications, manuals, or other data to evaluate the feasibility, cost, or maintenance requirements of designs or applications.","Core","0.65","0.79","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1418","Provide feedback to design engineers on customer problems or needs.","Core","0.59","0.26","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1419","Oversee installation, operation, maintenance, or repair to ensure that machines or equipment are installed and functioning according to specifications.","Core","0.62","0.37","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1420","Conduct research that tests or analyzes the feasibility, design, operation, or performance of equipment, components, or systems.","Core","0.60","0.19","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1421","Recommend design modifications to eliminate machine or system malfunctions.","Core","0.69","0.26","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1423","Develop, coordinate, or monitor all aspects of production, including selection of manufacturing methods, fabrication, or operation of product designs.","Core","0.53","0.94","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1427","Establish or coordinate the maintenance or safety procedures, service schedule, or supply of materials required to maintain machines or equipment in the prescribed condition.","Supplemental","0.54","0.37","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1429","Write performance requirements for product development or engineering projects.","Core","0.57","0.22","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1430","Apply engineering principles or practices to emerging fields, such as robotics, waste management, or biomedical engineering.","Supplemental","0.64","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","1431","Design test control apparatus or equipment or develop procedures for testing products.","Supplemental","0.55","0.32","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19627","Calculate energy losses for buildings, using equipment such as computers, combustion analyzers, or pressure gauges.","Supplemental","0.71","0.45","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19628","Design integrated mechanical or alternative systems, such as mechanical cooling systems with natural ventilation systems, to improve energy efficiency.","Supplemental","0.74","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19629","Direct the installation, operation, maintenance, or repair of renewable energy equipment, such as heating, ventilating, and air conditioning (HVAC) or water systems.","Supplemental","0.62","0.68","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19630","Evaluate mechanical designs or prototypes for energy performance or environmental impact.","Supplemental","0.61","0.39","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19631","Recommend the use of utility or energy services that minimize carbon footprints.","Supplemental","0.67","0.59","src_onet_30_1","onet_normalized"
"occ_17_2141_00","19632","Select or install combined heat units, power units, cogeneration equipment, or trigeneration equipment that reduces energy use or pollution.","Supplemental","0.62","0.31","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20733","Research, design, evaluate, install, operate, or maintain mechanical products, equipment, systems or processes to meet requirements.","Core","0.79","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20734","Investigate equipment failures or difficulties to diagnose faulty operation and recommend remedial actions.","Core","0.69","0.96","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20735","Develop or test models of alternate designs or processing methods to assess feasibility, sustainability, operating condition effects, potential new applications, or necessity of modification.","Core","0.59","0.28","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20736","Specify system components or direct modification of products to ensure conformance with engineering design, performance specifications, or environmental regulations.","Core","0.79","0.72","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20737","Assist drafters in developing the structural design of products, using drafting tools or computer-assisted drafting equipment or software.","Core","0.61","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20738","Estimate costs or submit bids for engineering, construction, or extraction projects.","Core","0.55","0.28","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20739","Perform personnel functions, such as supervision of production workers, technicians, technologists, or other engineers.","Supplemental","0.64","1.00","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20740","Solicit new business.","Supplemental","0.46","0.84","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20741","Provide technical customer service.","Core","0.62","0.30","src_onet_30_1","onet_normalized"
"occ_17_2141_00","20742","Study industrial processes to maximize the efficiency of equipment applications, including equipment placement.","Supplemental","0.56","0.29","src_onet_30_1","onet_normalized"
"occ_23_1011_00","20877","Prepare, draft, and review legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.","Core","0.79","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","23992","Negotiate contractual agreements.","Core","0.73","0.86","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3773","Advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.","Core","0.82","0.67","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3774","Interpret laws, rulings and regulations for individuals and businesses.","Core","0.89","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3775","Analyze the probable outcomes of cases, using knowledge of legal precedents.","Core","0.85","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3776","Present and summarize cases to judges and juries.","Supplemental","0.84","0.40","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3777","Evaluate findings and develop strategies and arguments in preparation for presentation of cases.","Core","0.83","0.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3778","Gather evidence to formulate defense or to initiate legal actions by such means as interviewing clients and witnesses to ascertain the facts of a case.","Core","0.85","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3779","Represent clients in court or before government agencies.","Core","0.83","0.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3780","Examine legal data to determine advisability of defending or prosecuting lawsuit.","Core","0.80","0.92","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3781","Select jurors, argue motions, meet with judges, and question witnesses during the course of a trial.","Supplemental","0.83","0.44","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3782","Present evidence to defend clients or prosecute defendants in criminal or civil litigation.","Supplemental","0.82","0.73","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3783","Study Constitution, statutes, decisions, regulations, and ordinances of quasi-judicial bodies to determine ramifications for cases.","Core","0.76","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3785","Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.","Supplemental","0.71","0.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3786","Negotiate settlements of civil disputes.","Core","0.75","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3787","Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.","Core","0.71","0.62","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3788","Search for and examine public and other legal records to write opinions or establish ownership.","Core","0.68","0.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3789","Supervise legal assistants.","Core","0.75","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3790","Perform administrative and management functions related to the practice of law.","Core","0.66","0.29","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3791","Act as agent, trustee, guardian, or executor for businesses or individuals.","Supplemental","0.69","0.23","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3792","Probate wills and represent and advise executors and administrators of estates.","Supplemental","0.72","1.00","src_onet_30_1","onet_normalized"
"occ_23_1011_00","3793","Help develop federal and state programs, draft and interpret laws and legislation, and establish enforcement procedures.","Supplemental","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","1636","Gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.","Core","0.72","1.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","1638","Call upon witnesses to testify at hearings.","Supplemental","0.50","0.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","1639","Direct and coordinate law office activity, including delivery of subpoenas.","Supplemental","0.58","1.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","1641","Keep and monitor legal volumes to ensure that the law library is up-to-date.","Supplemental","0.42","0.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","1642","Appraise and inventory real and personal property for estate planning.","Supplemental","0.47","0.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","18491","Prepare affidavits or other documents, such as legal correspondence, and organize and maintain documents in paper or electronic filing system.","Core","0.84","1.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","18492","Prepare for trial by performing tasks such as organizing exhibits.","Core","0.74","1.00","src_onet_30_1","onet_normalized"
"occ_23_2011_00","18493","Meet with clients and other professionals to discuss details of cases.","Core","0.73","1.00","src_onet_30_1","onet_normalized"
