"occupation_id","onet_task_id","task_cluster_id","source_id","exposure_score","augmentation_score","automation_score","observed_usage_share","evidence_type","confidence","notes"
"occ_13_2011_00","21521","cluster_documentation","src_anthropic_ei_2026_01_15","0.25","0.59","0.52","0.0004","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=694|work_share=0.91|autonomy_mean=2.90|success_share=0.61|time_ratio=3.67"
"occ_13_2011_00","stub_13_2011_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.79","0.54","0.51","0.30","generated_task_proxy","0.51","launch_stub_generated"
"occ_13_2011_00","stub_13_2011_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.59","0.58","0.30","0.22","generated_task_proxy","0.40","launch_stub_generated"
"occ_13_2011_00","stub_13_2011_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.65","0.62","0.36","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_13_2011_00","stub_13_2011_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.75","0.48","0.54","0.22","generated_task_proxy","0.43","launch_stub_generated"
"occ_13_2011_00","stub_13_2011_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.83","0.40","0.62","0.26","generated_task_proxy","0.50","launch_stub_generated"
"occ_13_2011_00","stub_13_2011_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.69","0.60","0.47","0.24","generated_task_proxy","0.46","launch_stub_generated"
"occ_13_2051_00","21580","cluster_analysis","src_anthropic_ei_2026_01_15","0.21","0.49","0.53","0.0001","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=171|work_share=0.80|autonomy_mean=3.05|success_share=0.47|time_ratio=2.46"
"occ_13_2051_00","21581","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.24","0.10","0.79","0.0000","anthropic_task_usage","0.70","anthropic_normalized|release_2026_01_15|task_count=21|work_share=0.90|autonomy_mean=3.33|success_share=0.00|time_ratio=1.44"
"occ_13_2051_00","21586","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.24","0.62","0.47","0.0001","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=116|work_share=0.91|autonomy_mean=3.40|success_share=0.66|time_ratio=3.15"
"occ_13_2051_00","21588","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.12","0.18","0.06","0.0000","anthropic_task_usage","0.63","anthropic_normalized|release_2026_01_15|task_count=45|work_share=0.33|autonomy_mean=2.42|success_share=0.69|time_ratio=12.13"
"occ_13_2051_00","21589","cluster_documentation","src_anthropic_ei_2026_01_15","0.19","0.51","0.47","0.0001","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=195|work_share=0.55|autonomy_mean=3.48|success_share=0.52|time_ratio=3.92"
"occ_13_2051_00","21590","cluster_drafting","src_anthropic_ei_2026_01_15","0.15","0.57","0.44","0.0001","anthropic_task_usage","0.69","anthropic_normalized|release_2026_01_15|task_count=152|work_share=0.36|autonomy_mean=3.20|success_share=0.61|time_ratio=3.97"
"occ_13_2051_00","21591","cluster_analysis","src_anthropic_ei_2026_01_15","0.21","0.37","0.58","0.0001","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=134|work_share=0.78|autonomy_mean=3.02|success_share=0.46|time_ratio=3.05"
"occ_13_2051_00","21593","cluster_analysis","src_anthropic_ei_2026_01_15","0.21","0.52","0.59","0.0007","anthropic_task_usage","0.79","anthropic_normalized|release_2026_01_15|task_count=1,337|work_share=0.50|autonomy_mean=3.12|success_share=0.56|time_ratio=3.15"
"occ_13_2051_00","21594","cluster_analysis","src_anthropic_ei_2026_01_15","0.16","0.67","0.46","0.0002","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=416|work_share=0.39|autonomy_mean=2.94|success_share=0.71|time_ratio=5.66"
"occ_13_2051_00","21596","cluster_analysis","src_anthropic_ei_2026_01_15","0.20","0.34","0.64","0.0002","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=332|work_share=0.67|autonomy_mean=2.92|success_share=0.34|time_ratio=2.18"
"occ_13_2051_00","21597","cluster_analysis","src_anthropic_ei_2026_01_15","0.16","0.17","0.60","0.0000","anthropic_task_usage","0.64","anthropic_normalized|release_2026_01_15|task_count=62|work_share=0.55|autonomy_mean=2.68|success_share=0.61|time_ratio=3.93"
"occ_13_2051_00","21598","cluster_drafting","src_anthropic_ei_2026_01_15","0.23","0.52","0.57","0.0001","anthropic_task_usage","0.78","anthropic_normalized|release_2026_01_15|task_count=252|work_share=0.89|autonomy_mean=2.94|success_share=0.56|time_ratio=2.94"
"occ_13_2051_00","21599","cluster_analysis","src_anthropic_ei_2026_01_15","0.09","0.10","0.11","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=22|work_share=0.00|autonomy_mean=3.41|success_share=0.00|time_ratio=6.50"
"occ_13_2051_00","21600","cluster_documentation","src_anthropic_ei_2026_01_15","0.18","0.35","0.57","0.0001","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=103|work_share=0.60|autonomy_mean=3.01|success_share=0.44|time_ratio=4.42"
"occ_13_2051_00","21602","cluster_decision_support","src_anthropic_ei_2026_01_15","0.10","0.47","0.59","0.0001","anthropic_task_usage","0.70","anthropic_normalized|release_2026_01_15|task_count=271|work_share=0.00|autonomy_mean=3.26|success_share=0.59|time_ratio=2.68"
"occ_13_2051_00","7302","cluster_documentation","src_anthropic_ei_2025_03_27","0.06","0.65","0.31","0.0243","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7303","cluster_analysis","src_anthropic_ei_2025_03_27","0.05","0.64","0.25","0.0161","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7305","cluster_analysis","src_anthropic_ei_2025_03_27","0.11","0.84","0.14","0.0773","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7306","cluster_analysis","src_anthropic_ei_2025_03_27","0.06","0.68","0.25","0.0223","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7307","cluster_decision_support","src_anthropic_ei_2025_03_27","0.06","0.55","0.38","0.0215","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7309","cluster_analysis","src_anthropic_ei_2025_03_27","0.05","0.57","0.39","0.0188","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7310","cluster_analysis","src_anthropic_ei_2025_03_27","0.05","0.56","0.32","0.0100","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","7311","cluster_documentation","src_anthropic_ei_2025_03_27","0.08","0.67","0.27","0.0418","anthropic_task_usage","0.78","anthropic_normalized"
"occ_13_2051_00","stub_13_2051_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.79","0.54","0.51","0.30","generated_task_proxy","0.51","launch_stub_generated"
"occ_13_2051_00","stub_13_2051_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.59","0.58","0.30","0.22","generated_task_proxy","0.40","launch_stub_generated"
"occ_13_2051_00","stub_13_2051_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.65","0.62","0.36","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_13_2051_00","stub_13_2051_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.75","0.48","0.54","0.22","generated_task_proxy","0.43","launch_stub_generated"
"occ_13_2051_00","stub_13_2051_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.83","0.40","0.62","0.26","generated_task_proxy","0.50","launch_stub_generated"
"occ_13_2051_00","stub_13_2051_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.69","0.60","0.47","0.24","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_1211_00","3464","cluster_drafting","src_anthropic_ei_2026_01_15","0.18","0.38","0.46","0.0001","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=127|work_share=0.62|autonomy_mean=2.88|success_share=0.35|time_ratio=8.04"
"occ_15_1211_00","3465","cluster_coordination","src_anthropic_ei_2026_01_15","0.25","0.41","0.39","0.0011","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=2,224|work_share=0.70|autonomy_mean=2.65|success_share=0.43|time_ratio=3.42"
"occ_15_1211_00","3466","cluster_execution_routine","src_anthropic_ei_2026_01_15","0.17","0.70","0.68","0.0001","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=163|work_share=0.50|autonomy_mean=3.06|success_share=0.56|time_ratio=3.02"
"occ_15_1211_00","3467","cluster_execution_routine","src_anthropic_ei_2026_01_15","0.32","0.63","0.29","0.0039","anthropic_task_usage","0.84","anthropic_normalized|release_2026_01_15|task_count=7,616|work_share=0.57|autonomy_mean=3.39|success_share=0.55|time_ratio=4.37"
"occ_15_1211_00","3474","cluster_decision_support","src_anthropic_ei_2026_01_15","0.23","0.61","0.43","0.0002","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=396|work_share=0.74|autonomy_mean=3.43|success_share=0.60|time_ratio=2.40"
"occ_15_1211_00","3475","cluster_drafting","src_anthropic_ei_2026_01_15","0.33","0.49","0.47","0.0037","anthropic_task_usage","0.85","anthropic_normalized|release_2026_01_15|task_count=7,221|work_share=0.70|autonomy_mean=3.01|success_share=0.52|time_ratio=3.99"
"occ_15_1211_00","3476","cluster_drafting","src_anthropic_ei_2026_01_15","0.26","0.59","0.43","0.0008","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=1,495|work_share=0.67|autonomy_mean=3.59|success_share=0.62|time_ratio=2.85"
"occ_15_1211_00","3478","cluster_qa_review","src_anthropic_ei_2026_01_15","0.37","0.61","0.34","0.0050","anthropic_task_usage","0.86","anthropic_normalized|release_2026_01_15|task_count=9,886|work_share=0.72|autonomy_mean=3.48|success_share=0.48|time_ratio=5.39"
"occ_15_1211_00","3479","cluster_decision_support","src_anthropic_ei_2026_01_15","0.20","0.75","0.30","0.0001","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=204|work_share=0.59|autonomy_mean=3.75|success_share=0.72|time_ratio=3.98"
"occ_15_1211_00","3480","cluster_drafting","src_anthropic_ei_2026_01_15","0.39","0.55","0.30","0.0069","anthropic_task_usage","0.87","anthropic_normalized|release_2026_01_15|task_count=13,516|work_share=0.72|autonomy_mean=3.01|success_share=0.50|time_ratio=4.89"
"occ_15_1211_00","3482","cluster_analysis","src_anthropic_ei_2026_01_15","0.20","0.53","0.49","0.0004","anthropic_task_usage","0.79","anthropic_normalized|release_2026_01_15|task_count=771|work_share=0.53|autonomy_mean=3.26|success_share=0.66|time_ratio=3.45"
"occ_15_1211_00","3483","cluster_analysis","src_anthropic_ei_2026_01_15","0.23","0.70","0.12","0.0000","anthropic_task_usage","0.69","anthropic_normalized|release_2026_01_15|task_count=43|work_share=0.77|autonomy_mean=3.74|success_share=0.74|time_ratio=3.13"
"occ_15_1211_00","3484","cluster_decision_support","src_anthropic_ei_2026_01_15","0.20","0.17","0.58","0.0001","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=100|work_share=0.86|autonomy_mean=2.30|success_share=0.57|time_ratio=3.98"
"occ_15_1211_00","stub_15_1211_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.86","0.67","0.47","0.22","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_1211_00","stub_15_1211_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.70","0.73","0.30","0.24","generated_task_proxy","0.44","launch_stub_generated"
"occ_15_1211_00","stub_15_1211_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.82","0.61","0.50","0.20","generated_task_proxy","0.45","launch_stub_generated"
"occ_15_1211_00","stub_15_1211_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.88","0.61","0.54","0.34","generated_task_proxy","0.50","launch_stub_generated"
"occ_15_1211_00","stub_15_1211_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.64","0.71","0.24","0.22","generated_task_proxy","0.41","launch_stub_generated"
"occ_15_1211_00","stub_15_1211_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.76","0.73","0.43","0.26","generated_task_proxy","0.48","launch_stub_generated"
"occ_15_1252_00","21661","cluster_decision_support","src_anthropic_ei_2026_01_15","0.21","0.53","0.48","0.0001","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=212|work_share=0.74|autonomy_mean=3.18|success_share=0.55|time_ratio=3.57"
"occ_15_1252_00","21662","cluster_analysis","src_anthropic_ei_2026_01_15","0.43","0.41","0.46","0.0096","anthropic_task_usage","0.89","anthropic_normalized|release_2026_01_15|task_count=18,889|work_share=0.81|autonomy_mean=2.67|success_share=0.43|time_ratio=2.84"
"occ_15_1252_00","21665","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.23","0.82","0.19","0.0001","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=249|work_share=0.74|autonomy_mean=3.60|success_share=0.75|time_ratio=4.56"
"occ_15_1252_00","21673","cluster_documentation","src_anthropic_ei_2026_01_15","0.25","0.67","0.42","0.0003","anthropic_task_usage","0.82","anthropic_normalized|release_2026_01_15|task_count=636|work_share=0.88|autonomy_mean=2.97|success_share=0.64|time_ratio=4.57"
"occ_15_1252_00","21676","cluster_analysis","src_anthropic_ei_2026_01_15","0.34","0.35","0.59","0.0036","anthropic_task_usage","0.85","anthropic_normalized|release_2026_01_15|task_count=7,014|work_share=0.78|autonomy_mean=3.03|success_share=0.55|time_ratio=6.35"
"occ_15_1252_00","stub_15_1252_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.86","0.67","0.47","0.22","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_1252_00","stub_15_1252_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.70","0.73","0.30","0.24","generated_task_proxy","0.44","launch_stub_generated"
"occ_15_1252_00","stub_15_1252_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.82","0.61","0.50","0.20","generated_task_proxy","0.45","launch_stub_generated"
"occ_15_1252_00","stub_15_1252_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.88","0.61","0.54","0.34","generated_task_proxy","0.50","launch_stub_generated"
"occ_15_1252_00","stub_15_1252_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.64","0.71","0.24","0.22","generated_task_proxy","0.41","launch_stub_generated"
"occ_15_1252_00","stub_15_1252_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.76","0.73","0.43","0.26","generated_task_proxy","0.48","launch_stub_generated"
"occ_15_1254_00","14694","cluster_drafting","src_anthropic_ei_2026_01_15","0.51","0.48","0.53","0.0159","anthropic_task_usage","0.89","anthropic_normalized|release_2026_01_15|task_count=31,428|work_share=0.71|autonomy_mean=3.41|success_share=0.55|time_ratio=2.16"
"occ_15_1254_00","14695","cluster_oversight_strategy","src_anthropic_ei_2026_01_15","0.08","0.10","0.66","0.0000","anthropic_task_usage","0.55","anthropic_normalized|release_2026_01_15|task_count=19|work_share=0.00|autonomy_mean=3.11|success_share=0.00|time_ratio=2.25"
"occ_15_1254_00","14697","cluster_drafting","src_anthropic_ei_2026_01_15","0.19","0.16","0.08","0.0000","anthropic_task_usage","0.61","anthropic_normalized|release_2026_01_15|task_count=29|work_share=0.69|autonomy_mean=2.86|success_share=0.52|time_ratio=4.82"
"occ_15_1254_00","14700","cluster_analysis","src_anthropic_ei_2026_01_15","0.35","0.23","0.55","0.0050","anthropic_task_usage","0.89","anthropic_normalized|release_2026_01_15|task_count=9,864|work_share=0.87|autonomy_mean=1.85|success_share=0.48|time_ratio=2.61"
"occ_15_1254_00","14701","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.66","0.20","0.0007","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=1,349|work_share=0.55|autonomy_mean=3.30|success_share=0.67|time_ratio=6.53"
"occ_15_1254_00","14704","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.67","0.45","0.0001","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=140|work_share=0.72|autonomy_mean=3.64|success_share=0.56|time_ratio=4.36"
"occ_15_1254_00","14706","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.62","0.46","0.0003","anthropic_task_usage","0.79","anthropic_normalized|release_2026_01_15|task_count=520|work_share=0.67|autonomy_mean=3.45|success_share=0.56|time_ratio=2.94"
"occ_15_1254_00","14707","cluster_drafting","src_anthropic_ei_2026_01_15","0.37","0.52","0.49","0.0052","anthropic_task_usage","0.86","anthropic_normalized|release_2026_01_15|task_count=10,309|work_share=0.71|autonomy_mean=3.30|success_share=0.63|time_ratio=3.67"
"occ_15_1254_00","14711","cluster_drafting","src_anthropic_ei_2026_01_15","0.10","0.19","0.12","0.0000","anthropic_task_usage","0.51","anthropic_normalized|release_2026_01_15|task_count=24|work_share=0.00|autonomy_mean=3.67|success_share=0.71|time_ratio=4.75"
"occ_15_1254_00","14713","cluster_drafting","src_anthropic_ei_2026_01_15","0.16","0.15","0.48","0.0001","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=202|work_share=0.48|autonomy_mean=2.82|success_share=0.44|time_ratio=7.01"
"occ_15_1254_00","14714","cluster_drafting","src_anthropic_ei_2026_01_15","0.28","0.53","0.46","0.0010","anthropic_task_usage","0.82","anthropic_normalized|release_2026_01_15|task_count=2,030|work_share=0.80|autonomy_mean=3.28|success_share=0.50|time_ratio=4.17"
"occ_15_1254_00","14722","cluster_coordination","src_anthropic_ei_2026_01_15","0.20","0.62","0.40","0.0002","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=381|work_share=0.59|autonomy_mean=3.39|success_share=0.73|time_ratio=3.21"
"occ_15_1254_00","14723","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.55","0.52","0.0001","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=102|work_share=0.92|autonomy_mean=2.82|success_share=0.54|time_ratio=6.08"
"occ_15_1254_00","14725","cluster_decision_support","src_anthropic_ei_2026_01_15","0.28","0.67","0.34","0.0009","anthropic_task_usage","0.83","anthropic_normalized|release_2026_01_15|task_count=1,832|work_share=0.82|autonomy_mean=3.31|success_share=0.61|time_ratio=4.07"
"occ_15_1254_00","14727","cluster_documentation","src_anthropic_ei_2026_01_15","0.20","0.76","0.12","0.0000","anthropic_task_usage","0.69","anthropic_normalized|release_2026_01_15|task_count=71|work_share=0.62|autonomy_mean=3.56|success_share=0.64|time_ratio=2.70"
"occ_15_1254_00","14730","cluster_drafting","src_anthropic_ei_2026_01_15","0.18","0.65","0.38","0.0002","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=399|work_share=0.45|autonomy_mean=3.47|success_share=0.63|time_ratio=3.69"
"occ_15_1254_00","stub_15_1254_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.86","0.67","0.47","0.22","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_1254_00","stub_15_1254_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.70","0.73","0.30","0.24","generated_task_proxy","0.44","launch_stub_generated"
"occ_15_1254_00","stub_15_1254_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.82","0.61","0.50","0.20","generated_task_proxy","0.45","launch_stub_generated"
"occ_15_1254_00","stub_15_1254_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.88","0.61","0.54","0.34","generated_task_proxy","0.50","launch_stub_generated"
"occ_15_1254_00","stub_15_1254_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.64","0.71","0.24","0.22","generated_task_proxy","0.41","launch_stub_generated"
"occ_15_1254_00","stub_15_1254_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.76","0.73","0.43","0.26","generated_task_proxy","0.48","launch_stub_generated"
"occ_15_2031_00","7377","cluster_decision_support","src_anthropic_ei_2026_01_15","0.12","0.48","0.46","0.0001","anthropic_task_usage","0.67","anthropic_normalized|release_2026_01_15|task_count=127|work_share=0.17|autonomy_mean=3.43|success_share=0.57|time_ratio=2.77"
"occ_15_2031_00","7378","cluster_analysis","src_anthropic_ei_2026_01_15","0.19","0.18","0.10","0.0000","anthropic_task_usage","0.61","anthropic_normalized|release_2026_01_15|task_count=26|work_share=0.62|autonomy_mean=3.19|success_share=0.69|time_ratio=5.36"
"occ_15_2031_00","7379","cluster_analysis","src_anthropic_ei_2026_01_15","0.24","0.58","0.51","0.0005","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=1,015|work_share=0.76|autonomy_mean=3.09|success_share=0.66|time_ratio=3.70"
"occ_15_2031_00","7381","cluster_oversight_strategy","src_anthropic_ei_2026_01_15","0.22","0.79","0.21","0.0002","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=321|work_share=0.68|autonomy_mean=3.55|success_share=0.69|time_ratio=4.78"
"occ_15_2031_00","7382","cluster_qa_review","src_anthropic_ei_2026_01_15","0.20","0.17","0.64","0.0001","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=171|work_share=0.81|autonomy_mean=2.40|success_share=0.60|time_ratio=3.96"
"occ_15_2031_00","7383","cluster_analysis","src_anthropic_ei_2026_01_15","0.19","0.79","0.30","0.0002","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=368|work_share=0.50|autonomy_mean=3.54|success_share=0.74|time_ratio=3.70"
"occ_15_2031_00","7384","cluster_decision_support","src_anthropic_ei_2026_01_15","0.26","0.63","0.41","0.0006","anthropic_task_usage","0.83","anthropic_normalized|release_2026_01_15|task_count=1,186|work_share=0.80|autonomy_mean=3.29|success_share=0.70|time_ratio=3.35"
"occ_15_2031_00","7385","cluster_relationship_management","src_anthropic_ei_2025_03_27","0.12","0.79","0.18","0.0993","anthropic_task_usage","0.78","anthropic_normalized"
"occ_15_2031_00","7390","cluster_drafting","src_anthropic_ei_2026_01_15","0.26","0.64","0.43","0.0004","anthropic_task_usage","0.82","anthropic_normalized|release_2026_01_15|task_count=819|work_share=0.83|autonomy_mean=3.59|success_share=0.68|time_ratio=2.63"
"occ_15_2031_00","stub_15_2031_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.84","0.70","0.41","0.38","generated_task_proxy","0.52","launch_stub_generated"
"occ_15_2031_00","stub_15_2031_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.68","0.76","0.24","0.21","generated_task_proxy","0.43","launch_stub_generated"
"occ_15_2031_00","stub_15_2031_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.70","0.78","0.26","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_15_2031_00","stub_15_2031_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.86","0.64","0.48","0.18","generated_task_proxy","0.42","launch_stub_generated"
"occ_15_2031_00","stub_15_2031_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.74","0.76","0.37","0.22","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_2031_00","stub_15_2031_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.82","0.68","0.40","0.23","generated_task_proxy","0.48","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.84","0.70","0.41","0.38","generated_task_proxy","0.52","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.68","0.76","0.24","0.21","generated_task_proxy","0.43","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.70","0.78","0.26","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.86","0.64","0.48","0.18","generated_task_proxy","0.42","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.74","0.76","0.37","0.22","generated_task_proxy","0.46","launch_stub_generated"
"occ_15_2051_00","stub_15_2051_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.82","0.68","0.40","0.23","generated_task_proxy","0.48","launch_stub_generated"
"occ_17_2072_00","20495","cluster_analysis","src_anthropic_ei_2026_01_15","0.17","0.19","0.11","0.0000","anthropic_task_usage","0.60","anthropic_normalized|release_2026_01_15|task_count=48|work_share=0.48|autonomy_mean=3.48|success_share=0.71|time_ratio=4.09"
"occ_17_2072_00","20496","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.10","0.19","0.11","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=20|work_share=0.00|autonomy_mean=3.55|success_share=0.75|time_ratio=4.04"
"occ_17_2072_00","20499","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.20","0.56","0.46","0.0001","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=275|work_share=0.71|autonomy_mean=2.88|success_share=0.56|time_ratio=5.18"
"occ_17_2072_00","20500","cluster_decision_support","src_anthropic_ei_2025_03_27","0.05","0.00","0.38","0.0041","anthropic_task_usage","0.78","anthropic_normalized"
"occ_17_2072_00","5339","cluster_drafting","src_anthropic_ei_2026_01_15","0.16","0.58","0.54","0.0002","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=365|work_share=0.31|autonomy_mean=3.55|success_share=0.58|time_ratio=2.70"
"occ_17_2072_00","5348","cluster_drafting","src_anthropic_ei_2026_01_15","0.23","0.68","0.11","0.0000","anthropic_task_usage","0.69","anthropic_normalized|release_2026_01_15|task_count=26|work_share=0.85|autonomy_mean=3.35|success_share=0.62|time_ratio=4.61"
"occ_17_2072_00","5354","cluster_documentation","src_anthropic_ei_2026_01_15","0.23","0.49","0.45","0.0000","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=92|work_share=0.90|autonomy_mean=3.08|success_share=0.58|time_ratio=4.06"
"occ_17_2072_00","5355","cluster_qa_review","src_anthropic_ei_2026_01_15","0.22","0.60","0.39","0.0000","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=41|work_share=0.76|autonomy_mean=3.46|success_share=0.68|time_ratio=2.70"
"occ_17_2072_00","stub_17_2072_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.67","0.52","0.28","0.30","generated_task_proxy","0.50","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.51","0.58","0.11","0.20","generated_task_proxy","0.42","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.53","0.60","0.13","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.63","0.46","0.31","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.71","0.38","0.39","0.16","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.45","0.56","0.05","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.57","0.58","0.24","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_17_2141_00","1411","cluster_documentation","src_anthropic_ei_2026_01_15","0.22","0.19","0.68","0.0000","anthropic_task_usage","0.68","anthropic_normalized|release_2026_01_15|task_count=77|work_share=1.00|autonomy_mean=2.44|success_share=0.72|time_ratio=10.55"
