"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_13_1082_00","task_occ_13_1082_00_21481","fn_occ_13_1082_00_stakeholder_alignment","directly_supports","0.5481","0.6629","0.6704","0.6931","0.2648","0.5755","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6793","reviewed_multi_anchor_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_01","fn_occ_13_1082_00_primary","directly_supports","0.4935","0.6320","0.6387","0.6203","0.3043","0.5532","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_01","fn_occ_13_1082_00_stakeholder_alignment","directly_supports","0.5065","0.6176","0.6303","0.6323","0.2607","0.5147","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_02","fn_occ_13_1082_00_primary","directly_supports","0.5000","0.7260","0.6745","0.6920","0.3850","0.6636","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8212","reviewed_primary_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_02","fn_occ_13_1082_00_stakeholder_alignment","directly_supports","0.5000","0.7070","0.6635","0.7040","0.3400","0.6227","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8122","reviewed_multi_anchor_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_03","fn_occ_13_1082_00_primary","supports","0.5549","0.5077","0.5764","0.5445","0.3105","0.5500","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_03","fn_occ_13_1082_00_stakeholder_alignment","supports","0.4451","0.4503","0.5435","0.5565","0.2545","0.4888","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_04","fn_occ_13_1082_00_primary","directly_supports","0.5222","0.7003","0.6972","0.6685","0.3472","0.6244","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8289","reviewed_primary_task_function_edge"
"occ_13_1082_00","task_occ_13_1082_00_jd_pm_04","fn_occ_13_1082_00_stakeholder_alignment","directly_supports","0.4778","0.6657","0.6773","0.6805","0.2978","0.5752","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8199","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7276","fn_occ_13_1111_00_change_enablement","directly_supports","0.4697","0.5814","0.6439","0.6120","0.2420","0.5056","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7276","fn_occ_13_1111_00_primary","directly_supports","0.5303","0.6256","0.6671","0.6000","0.2930","0.5711","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7277","fn_occ_13_1111_00_change_enablement","directly_supports","0.4675","0.5646","0.6335","0.6060","0.2417","0.5036","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8333","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7277","fn_occ_13_1111_00_primary","directly_supports","0.5325","0.6104","0.6575","0.5940","0.2933","0.5699","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8423","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7278","fn_occ_13_1111_00_change_enablement","directly_supports","0.5476","0.5878","0.5495","0.5911","0.2498","0.5179","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8410","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7278","fn_occ_13_1111_00_primary","directly_supports","0.4524","0.5775","0.5415","0.5791","0.2852","0.5546","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8500","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7279","fn_occ_13_1111_00_change_enablement","supports","0.4208","0.4193","0.5242","0.5371","0.2371","0.4821","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7279","fn_occ_13_1111_00_primary","supports","0.5792","0.4978","0.5668","0.5251","0.2979","0.5657","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7280","fn_occ_13_1111_00_change_enablement","supports","0.4560","0.5836","0.6012","0.6090","0.3206","0.5338","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7280","fn_occ_13_1111_00_primary","supports","0.5440","0.6374","0.6298","0.5970","0.3744","0.6043","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7281","fn_occ_13_1111_00_change_enablement","supports","0.4617","0.5597","0.6423","0.5931","0.2412","0.5022","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7281","fn_occ_13_1111_00_primary","supports","0.5383","0.6095","0.6687","0.5811","0.2938","0.5707","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7282","fn_occ_13_1111_00_change_enablement","directly_supports","0.5339","0.6728","0.6268","0.6710","0.2884","0.5844","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7282","fn_occ_13_1111_00_primary","directly_supports","0.4661","0.6721","0.6242","0.6590","0.3266","0.6261","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8404","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7283","fn_occ_13_1111_00_change_enablement","directly_supports","0.5508","0.5774","0.5502","0.5796","0.2501","0.5174","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8410","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7283","fn_occ_13_1111_00_primary","directly_supports","0.4492","0.5648","0.5408","0.5676","0.2849","0.5529","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8500","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7284","fn_occ_13_1111_00_change_enablement","directly_supports","0.5471","0.6588","0.6294","0.6523","0.2897","0.5849","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7284","fn_occ_13_1111_00_primary","directly_supports","0.4529","0.6488","0.6216","0.6403","0.3253","0.6218","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8404","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7285","fn_occ_13_1111_00_change_enablement","directly_supports","0.4618","0.5562","0.5724","0.5995","0.2412","0.5019","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8333","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7285","fn_occ_13_1111_00_primary","directly_supports","0.5382","0.6059","0.5986","0.5875","0.2938","0.5703","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8423","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7286","fn_occ_13_1111_00_change_enablement","directly_supports","0.5454","0.6570","0.6491","0.6511","0.2895","0.5845","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8094","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_7286","fn_occ_13_1111_00_primary","directly_supports","0.4546","0.6482","0.6419","0.6391","0.3255","0.6220","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8184","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_01","fn_occ_13_1111_00_change_enablement","directly_supports","0.5000","0.6725","0.6900","0.6825","0.2850","0.5792","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_01","fn_occ_13_1111_00_primary","directly_supports","0.5000","0.6955","0.7010","0.6705","0.3300","0.6335","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8404","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_02","fn_occ_13_1111_00_change_enablement","directly_supports","0.4661","0.6011","0.6232","0.6230","0.3216","0.5370","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_02","fn_occ_13_1111_00_primary","directly_supports","0.5339","0.6478","0.6478","0.6110","0.3734","0.6039","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_03","fn_occ_13_1111_00_change_enablement","directly_supports","0.5302","0.5878","0.6060","0.5972","0.2480","0.5153","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8410","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_03","fn_occ_13_1111_00_primary","directly_supports","0.4698","0.5897","0.6050","0.5852","0.2870","0.5584","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8500","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_04","fn_occ_13_1111_00_change_enablement","directly_supports","0.5000","0.7040","0.7000","0.7040","0.3250","0.6224","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7448","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_jd_ma_04","fn_occ_13_1111_00_primary","directly_supports","0.5000","0.7270","0.7110","0.6920","0.3700","0.6767","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7538","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_01","fn_occ_13_1111_00_change_enablement","directly_supports","0.5000","0.6751","0.7100","0.6851","0.2850","0.5795","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_01","fn_occ_13_1111_00_primary","directly_supports","0.5000","0.6981","0.7210","0.6731","0.3300","0.6338","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8404","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_02","fn_occ_13_1111_00_change_enablement","directly_supports","0.4705","0.5740","0.6541","0.6143","0.2421","0.5050","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8333","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_02","fn_occ_13_1111_00_primary","directly_supports","0.5295","0.6176","0.6769","0.6023","0.2929","0.5702","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8423","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_03","fn_occ_13_1111_00_change_enablement","directly_supports","0.5000","0.7040","0.7200","0.7040","0.3250","0.6224","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7448","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_03","fn_occ_13_1111_00_primary","directly_supports","0.5000","0.7270","0.7310","0.6920","0.3700","0.6767","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7538","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_04","fn_occ_13_1111_00_change_enablement","directly_supports","0.5390","0.5869","0.5978","0.5933","0.2489","0.5165","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8410","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_04","fn_occ_13_1111_00_primary","directly_supports","0.4610","0.5826","0.5932","0.5813","0.2861","0.5564","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8500","reviewed_primary_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_05","fn_occ_13_1111_00_change_enablement","directly_supports","0.5464","0.5881","0.5593","0.5918","0.2496","0.5178","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8410","reviewed_multi_anchor_task_function_edge"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_05","fn_occ_13_1111_00_primary","directly_supports","0.4536","0.5786","0.5517","0.5798","0.2854","0.5549","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8500","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_100","fn_occ_13_1151_00_primary","delivers","0.9800","0.8161","0.6433","0.6801","0.5030","0.6426","src_role_function_seed_2026_03","0.6820","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_101","fn_occ_13_1151_00_primary","delivers","0.9800","0.7771","0.6100","0.6011","0.5030","0.5887","src_role_function_seed_2026_03","0.5398","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_102","fn_occ_13_1151_00_primary","delivers","0.9800","0.7110","0.5700","0.5750","0.5030","0.5821","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_103","fn_occ_13_1151_00_primary","delivers","0.9800","0.8497","0.6783","0.6937","0.5030","0.6460","src_role_function_seed_2026_03","0.7007","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_105","fn_occ_13_1151_00_primary","delivers","0.9800","0.6453","0.5833","0.5293","0.5030","0.5755","src_role_function_seed_2026_03","0.6438","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_106","fn_occ_13_1151_00_primary","delivers","0.9800","0.7059","0.5700","0.5699","0.5030","0.5816","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_108","fn_occ_13_1151_00_primary","delivers","0.9800","0.8324","0.6200","0.6764","0.5030","0.6442","src_role_function_seed_2026_03","0.6858","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_111","fn_occ_13_1151_00_primary","delivers","0.9800","0.8012","0.6200","0.6452","0.5030","0.6411","src_role_function_seed_2026_03","0.6490","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_19558","fn_occ_13_1151_00_primary","delivers","0.9800","0.6646","0.5700","0.5286","0.5030","0.5775","src_role_function_seed_2026_03","0.5203","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_19559","fn_occ_13_1151_00_primary","delivers","0.9800","0.7960","0.6267","0.6200","0.5030","0.5906","src_role_function_seed_2026_03","0.5398","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_20474","fn_occ_13_1151_00_primary","delivers","0.9800","0.8475","0.6200","0.6915","0.5030","0.6458","src_role_function_seed_2026_03","0.6858","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_20475","fn_occ_13_1151_00_primary","delivers","0.9800","0.7210","0.6033","0.5850","0.5030","0.5831","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_20476","fn_occ_13_1151_00_primary","delivers","0.9800","0.6701","0.5700","0.5541","0.5330","0.5780","src_role_function_seed_2026_03","0.5610","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_20477","fn_occ_13_1151_00_primary","delivers","0.9800","0.6988","0.5700","0.5628","0.5030","0.5809","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_93","fn_occ_13_1151_00_primary","delivers","0.9800","0.7045","0.5700","0.5685","0.5030","0.5815","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_94","fn_occ_13_1151_00_primary","delivers","0.9800","0.8642","0.6783","0.7082","0.5030","0.6474","src_role_function_seed_2026_03","0.6710","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_95","fn_occ_13_1151_00_primary","delivers","0.9800","0.7875","0.6617","0.6015","0.5030","0.5898","src_role_function_seed_2026_03","0.6413","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_97","fn_occ_13_1151_00_primary","delivers","0.9800","0.8320","0.6433","0.6960","0.5030","0.6442","src_role_function_seed_2026_03","0.6523","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_98","fn_occ_13_1151_00_primary","delivers","0.9800","0.6809","0.6033","0.5649","0.5330","0.5791","src_role_function_seed_2026_03","0.5610","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_99","fn_occ_13_1151_00_primary","delivers","0.9800","0.8871","0.6833","0.6811","0.5830","0.6997","src_role_function_seed_2026_03","0.6053","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","fn_occ_13_1151_00_primary","delivers","0.9800","0.7239","0.6117","0.5879","0.5030","0.5834","src_role_function_seed_2026_03","0.6561","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_02","fn_occ_13_1151_00_primary","delivers","0.9800","0.6863","0.6117","0.5703","0.5330","0.5796","src_role_function_seed_2026_03","0.6773","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","fn_occ_13_1151_00_primary","delivers","0.9800","0.8119","0.6700","0.6259","0.5030","0.5922","src_role_function_seed_2026_03","0.7601","reviewed_primary_task_function_edge"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_04","fn_occ_13_1151_00_primary","delivers","0.9800","0.7853","0.6350","0.6093","0.5030","0.5895","src_role_function_seed_2026_03","0.6561","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5433","fn_occ_13_1161_00_primary","delivers","0.9800","0.6954","0.6210","0.5144","0.3080","0.5285","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5434","fn_occ_13_1161_00_primary","delivers","0.9800","0.6283","0.6210","0.5073","0.3380","0.5218","src_role_function_seed_2026_03","0.6581","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5435","fn_occ_13_1161_00_primary","delivers","0.9800","0.6947","0.6210","0.5137","0.3080","0.5285","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5436","fn_occ_13_1161_00_primary","delivers","0.9800","0.6882","0.6210","0.5072","0.3080","0.5278","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5437","fn_occ_13_1161_00_primary","delivers","0.9800","0.7150","0.6810","0.5240","0.3080","0.5305","src_role_function_seed_2026_03","0.7543","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5438","fn_occ_13_1161_00_primary","delivers","0.9800","0.6903","0.6210","0.5093","0.3080","0.5280","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5439","fn_occ_13_1161_00_primary","delivers","0.9800","0.7408","0.6810","0.5498","0.3080","0.5331","src_role_function_seed_2026_03","0.7543","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5440","fn_occ_13_1161_00_primary","delivers","0.9800","0.7841","0.6610","0.5831","0.3480","0.5974","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5441","fn_occ_13_1161_00_primary","delivers","0.9800","0.6882","0.6210","0.5072","0.3080","0.5278","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5442","fn_occ_13_1161_00_primary","delivers","0.9800","0.7114","0.6310","0.5204","0.3080","0.5301","src_role_function_seed_2026_03","0.7543","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5443","fn_occ_13_1161_00_primary","delivers","0.9800","0.7609","0.6710","0.5599","0.3880","0.5651","src_role_function_seed_2026_03","0.7485","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5444","fn_occ_13_1161_00_primary","delivers","0.9800","0.8093","0.7210","0.5983","0.3880","0.6399","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_5445","fn_occ_13_1161_00_primary","delivers","0.9800","0.8165","0.7210","0.6055","0.3880","0.6407","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","fn_occ_13_1161_00_primary","delivers","0.9800","0.7051","0.7010","0.5241","0.3080","0.5295","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_02","fn_occ_13_1161_00_primary","delivers","0.9800","0.6076","0.5810","0.4866","0.3080","0.5198","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_03","fn_occ_13_1161_00_primary","delivers","0.9800","0.7487","0.6610","0.5577","0.3080","0.5339","src_role_function_seed_2026_03","0.6619","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_04","fn_occ_13_1161_00_primary","delivers","0.9800","0.8020","0.6810","0.6010","0.3480","0.5992","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_01","fn_occ_13_1161_00_primary","delivers","0.9800","0.8049","0.7610","0.6039","0.3480","0.5995","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","fn_occ_13_1161_00_primary","delivers","0.9800","0.6346","0.6410","0.4936","0.3080","0.5225","src_role_function_seed_2026_03","0.7639","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_03","fn_occ_13_1161_00_primary","delivers","0.9800","0.7069","0.6910","0.5259","0.3080","0.5297","src_role_function_seed_2026_03","0.7928","reviewed_primary_task_function_edge"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_04","fn_occ_13_1161_00_primary","delivers","0.9800","0.8046","0.7510","0.6036","0.3480","0.5995","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_01","fn_occ_13_1199_00_primary","delivers","0.9800","0.8486","0.7330","0.6416","0.4080","0.6819","src_role_function_seed_2026_03","0.7697","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_02","fn_occ_13_1199_00_primary","delivers","0.9800","0.8850","0.7830","0.6680","0.4480","0.7255","src_role_function_seed_2026_03","0.7466","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_03","fn_occ_13_1199_00_primary","delivers","0.9800","0.7856","0.6905","0.5886","0.3680","0.6156","src_role_function_seed_2026_03","0.7562","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","fn_occ_13_1199_00_primary","delivers","0.9800","0.7526","0.7180","0.5656","0.3680","0.6123","src_role_function_seed_2026_03","0.7659","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_01","fn_occ_13_1199_00_primary","delivers","0.9800","0.7835","0.6280","0.5865","0.3680","0.6153","src_role_function_seed_2026_03","0.7562","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_02","fn_occ_13_1199_00_primary","delivers","0.9800","0.6197","0.6780","0.4927","0.3980","0.5990","src_role_function_seed_2026_03","0.7285","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","fn_occ_13_1199_00_primary","delivers","0.9800","0.7519","0.7305","0.5649","0.3680","0.6122","src_role_function_seed_2026_03","0.7659","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_04","fn_occ_13_1199_00_primary","delivers","0.9800","0.6454","0.6330","0.5184","0.3680","0.6015","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_05","fn_occ_13_1199_00_primary","delivers","0.9800","0.7844","0.6280","0.5874","0.3680","0.6154","src_role_function_seed_2026_03","0.7562","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","fn_occ_13_1199_00_primary","delivers","0.9800","0.6193","0.6405","0.4923","0.3980","0.5989","src_role_function_seed_2026_03","0.7285","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_07","fn_occ_13_1199_00_primary","delivers","0.9800","0.7847","0.6780","0.5877","0.3680","0.6155","src_role_function_seed_2026_03","0.7562","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_08","fn_occ_13_1199_00_primary","delivers","0.9800","0.7472","0.6430","0.5602","0.3680","0.6117","src_role_function_seed_2026_03","0.7659","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_09","fn_occ_13_1199_00_primary","delivers","0.9800","0.7796","0.6030","0.5826","0.3680","0.6150","src_role_function_seed_2026_03","0.7562","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_10","fn_occ_13_1199_00_primary","delivers","0.9800","0.7926","0.7080","0.5856","0.4480","0.6463","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_11","fn_occ_13_1199_00_primary","delivers","0.9800","0.8453","0.7205","0.6383","0.4080","0.6815","src_role_function_seed_2026_03","0.7697","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_12","fn_occ_13_1199_00_primary","delivers","0.9800","0.6220","0.6205","0.4950","0.3680","0.5992","src_role_function_seed_2026_03","0.6996","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","fn_occ_13_1199_00_primary","delivers","0.9800","0.5909","0.6030","0.4539","0.3480","0.5561","src_role_function_seed_2026_03","0.6996","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_14","fn_occ_13_1199_00_primary","delivers","0.9800","0.6406","0.6405","0.5136","0.3980","0.6011","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_15","fn_occ_13_1199_00_primary","delivers","0.9800","0.8455","0.7455","0.6385","0.4080","0.6815","src_role_function_seed_2026_03","0.7697","reviewed_primary_task_function_edge"
