"occupation_id","from_task_id","to_task_id","dependency_type","dependency_strength","edge_source","edge_confidence","notes"
"occ_13_1151_00","task_occ_13_1151_00_95","task_occ_13_1151_00_99","supports","0.1141","src_v2_role_graph_seed_2026_03","0.5750","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_98","task_occ_13_1151_00_95","supports","0.0533","src_v2_role_graph_seed_2026_03","0.5388","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_98","task_occ_13_1151_00_jd_td_03","supports","0.0571","src_v2_role_graph_seed_2026_03","0.6360","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_99","task_occ_13_1151_00_95","enables","0.0888","src_v2_role_graph_seed_2026_03","0.5750","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_99","task_occ_13_1151_00_jd_td_03","enables","0.0951","src_v2_role_graph_seed_2026_03","0.6722","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","task_occ_13_1151_00_103","supports","0.0760","src_v2_role_graph_seed_2026_03","0.6652","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","task_occ_13_1151_00_94","supports","0.0790","src_v2_role_graph_seed_2026_03","0.6409","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","task_occ_13_1151_00_95","supports","0.0888","src_v2_role_graph_seed_2026_03","0.6166","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","task_occ_13_1151_00_jd_td_02","feeds","0.6000","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_01","task_occ_13_1151_00_jd_td_03","supports","0.0951","src_v2_role_graph_seed_2026_03","0.7138","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_02","task_occ_13_1151_00_95","supports","0.0533","src_v2_role_graph_seed_2026_03","0.6339","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_02","task_occ_13_1151_00_jd_td_03","supports","0.0571","src_v2_role_graph_seed_2026_03","0.7311","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_100","enables","0.0921","src_v2_role_graph_seed_2026_03","0.7350","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_103","enables","0.1140","src_v2_role_graph_seed_2026_03","0.7503","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_94","enables","0.1185","src_v2_role_graph_seed_2026_03","0.7260","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_97","enables","0.0962","src_v2_role_graph_seed_2026_03","0.7107","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_99","supports","0.1141","src_v2_role_graph_seed_2026_03","0.6722","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_03","task_occ_13_1151_00_jd_td_04","feeds","0.5800","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_04","task_occ_13_1151_00_98","feeds","0.0531","src_v2_role_graph_seed_2026_03","0.5509","seeded_from_cluster_dependency_proxy"
"occ_13_1151_00","task_occ_13_1151_00_jd_td_04","task_occ_13_1151_00_jd_td_02","feeds","0.0539","src_v2_role_graph_seed_2026_03","0.6461","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5434","task_occ_13_1161_00_5443","supports","0.0768","src_v2_role_graph_seed_2026_03","0.7059","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5434","task_occ_13_1161_00_jd_mk_03","supports","0.0574","src_v2_role_graph_seed_2026_03","0.6351","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5437","task_occ_13_1161_00_5443","feeds","0.0961","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5437","task_occ_13_1161_00_jd_mk_01","feeds","0.1144","src_v2_role_graph_seed_2026_03","0.8209","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5437","task_occ_13_1161_00_manual_mr_01","feeds","0.1174","src_v2_role_graph_seed_2026_03","0.7626","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5437","task_occ_13_1161_00_manual_mr_03","feeds","0.1150","src_v2_role_graph_seed_2026_03","0.8209","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5437","task_occ_13_1161_00_manual_mr_04","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.7626","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5439","task_occ_13_1161_00_5443","feeds","0.0961","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5439","task_occ_13_1161_00_jd_mk_01","feeds","0.1144","src_v2_role_graph_seed_2026_03","0.8209","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5439","task_occ_13_1161_00_manual_mr_01","feeds","0.1174","src_v2_role_graph_seed_2026_03","0.7626","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5439","task_occ_13_1161_00_manual_mr_03","feeds","0.1150","src_v2_role_graph_seed_2026_03","0.8209","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5439","task_occ_13_1161_00_manual_mr_04","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.7626","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5444","task_occ_13_1161_00_jd_mk_03","enables","0.0956","src_v2_role_graph_seed_2026_03","0.6870","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5444","task_occ_13_1161_00_manual_mr_01","reviews","0.0979","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5444","task_occ_13_1161_00_manual_mr_04","reviews","0.0978","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5445","task_occ_13_1161_00_jd_mk_03","enables","0.0956","src_v2_role_graph_seed_2026_03","0.6870","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5445","task_occ_13_1161_00_manual_mr_01","reviews","0.0979","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_5445","task_occ_13_1161_00_manual_mr_04","reviews","0.0978","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","task_occ_13_1161_00_5434","feeds","0.0554","src_v2_role_graph_seed_2026_03","0.7422","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","task_occ_13_1161_00_5443","feeds","0.1537","src_v2_role_graph_seed_2026_03","0.8162","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","task_occ_13_1161_00_jd_mk_04","feeds","0.6000","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","task_occ_13_1161_00_manual_mr_01","feeds","0.1174","src_v2_role_graph_seed_2026_03","0.7941","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_01","task_occ_13_1161_00_manual_mr_04","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.7941","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_02","task_occ_13_1161_00_jd_mk_01","supports","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_02","task_occ_13_1161_00_jd_mk_03","supports","0.1147","src_v2_role_graph_seed_2026_03","0.6870","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_03","task_occ_13_1161_00_5444","supports","0.1107","src_v2_role_graph_seed_2026_03","0.6870","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_03","task_occ_13_1161_00_5445","supports","0.1130","src_v2_role_graph_seed_2026_03","0.6870","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_jd_mk_03","task_occ_13_1161_00_jd_mk_04","supports","0.5500","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_01","task_occ_13_1161_00_5444","supports","0.1107","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_01","task_occ_13_1161_00_5445","supports","0.1130","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_01","task_occ_13_1161_00_manual_mr_02","supports","0.4600","src_manual_role_graph_review_2026_03","0.8000","manual_role_graph_dependency"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","task_occ_13_1161_00_5443","feeds","0.1729","src_v2_role_graph_seed_2026_03","0.7926","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","task_occ_13_1161_00_jd_mk_03","supports","0.0956","src_v2_role_graph_seed_2026_03","0.7217","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","task_occ_13_1161_00_manual_mr_01","feeds","0.1370","src_v2_role_graph_seed_2026_03","0.7705","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","task_occ_13_1161_00_manual_mr_03","feeds","0.6100","src_manual_role_graph_review_2026_03","0.8600","manual_role_graph_dependency"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_02","task_occ_13_1161_00_manual_mr_04","feeds","0.1369","src_v2_role_graph_seed_2026_03","0.7705","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_03","task_occ_13_1161_00_5434","feeds","0.0554","src_v2_role_graph_seed_2026_03","0.7422","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_03","task_occ_13_1161_00_5443","feeds","0.1537","src_v2_role_graph_seed_2026_03","0.8162","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_03","task_occ_13_1161_00_manual_mr_01","feeds","0.1174","src_v2_role_graph_seed_2026_03","0.7941","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_03","task_occ_13_1161_00_manual_mr_04","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.7941","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_04","task_occ_13_1161_00_5444","supports","0.1107","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1161_00","task_occ_13_1161_00_manual_mr_04","task_occ_13_1161_00_5445","supports","0.1130","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_01","task_occ_13_1199_00_jd_bo_02","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_02","task_occ_13_1199_00_jd_bo_01","reviews","0.0976","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_02","task_occ_13_1199_00_jd_bo_03","enables","0.0955","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_02","task_occ_13_1199_00_manual_bo_07","enables","0.0953","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_02","task_occ_13_1199_00_manual_bo_15","reviews","0.0968","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_03","task_occ_13_1199_00_jd_bo_02","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_03","task_occ_13_1199_00_jd_bo_04","feeds","0.6000","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","task_occ_13_1199_00_jd_bo_01","feeds","0.1171","src_v2_role_graph_seed_2026_03","0.8115","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","task_occ_13_1199_00_manual_bo_02","feeds","0.0499","src_v2_role_graph_seed_2026_03","0.7777","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","task_occ_13_1199_00_manual_bo_10","feeds","0.1473","src_v2_role_graph_seed_2026_03","0.7721","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","task_occ_13_1199_00_manual_bo_14","feeds","0.0532","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_jd_bo_04","task_occ_13_1199_00_manual_bo_15","feeds","0.1161","src_v2_role_graph_seed_2026_03","0.8115","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_01","task_occ_13_1199_00_jd_bo_02","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_01","task_occ_13_1199_00_manual_bo_03","feeds","0.5500","src_manual_role_graph_review_2026_03","0.8200","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_02","task_occ_13_1199_00_jd_bo_03","supports","0.0573","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_02","task_occ_13_1199_00_manual_bo_07","supports","0.0572","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_02","task_occ_13_1199_00_manual_bo_10","supports","0.0737","src_v2_role_graph_seed_2026_03","0.7415","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_jd_bo_01","feeds","0.1171","src_v2_role_graph_seed_2026_03","0.8115","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_manual_bo_02","feeds","0.0499","src_v2_role_graph_seed_2026_03","0.7777","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_manual_bo_05","supports","0.5900","src_manual_role_graph_review_2026_03","0.8400","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_manual_bo_10","feeds","0.1473","src_v2_role_graph_seed_2026_03","0.7721","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_manual_bo_14","feeds","0.0532","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","task_occ_13_1199_00_manual_bo_15","feeds","0.1161","src_v2_role_graph_seed_2026_03","0.8115","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_04","task_occ_13_1199_00_jd_bo_03","supports","0.1146","src_v2_role_graph_seed_2026_03","0.7642","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_04","task_occ_13_1199_00_manual_bo_02","feeds","0.4700","src_manual_role_graph_review_2026_03","0.8000","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_04","task_occ_13_1199_00_manual_bo_07","supports","0.1143","src_v2_role_graph_seed_2026_03","0.7642","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_05","task_occ_13_1199_00_manual_bo_07","supports","0.4800","src_manual_role_graph_review_2026_03","0.8000","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","task_occ_13_1199_00_jd_bo_03","supports","0.0573","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","task_occ_13_1199_00_manual_bo_07","supports","0.0572","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","task_occ_13_1199_00_manual_bo_10","supports","0.0737","src_v2_role_graph_seed_2026_03","0.7415","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_10","task_occ_13_1199_00_manual_bo_11","feeds","0.5300","src_manual_role_graph_review_2026_03","0.8200","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_11","task_occ_13_1199_00_jd_bo_02","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7957","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_11","task_occ_13_1199_00_manual_bo_15","feeds","0.5700","src_manual_role_graph_review_2026_03","0.8400","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_12","task_occ_13_1199_00_jd_bo_03","supports","0.1146","src_v2_role_graph_seed_2026_03","0.7462","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_12","task_occ_13_1199_00_manual_bo_07","supports","0.1143","src_v2_role_graph_seed_2026_03","0.7462","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","task_occ_13_1199_00_manual_bo_04","feeds","0.1064","src_v2_role_graph_seed_2026_03","0.7179","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","task_occ_13_1199_00_manual_bo_10","feeds","0.0737","src_v2_role_graph_seed_2026_03","0.7179","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","task_occ_13_1199_00_manual_bo_12","feeds","0.0992","src_v2_role_graph_seed_2026_03","0.6999","seeded_from_cluster_dependency_proxy"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","task_occ_13_1199_00_manual_bo_15","supports","0.4100","src_manual_role_graph_review_2026_03","0.7600","manual_role_graph_dependency"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_14","task_occ_13_1199_00_manual_bo_16","enables","0.4500","src_manual_role_graph_review_2026_03","0.7800","manual_role_graph_dependency"
"occ_13_2011_00","task_occ_13_2011_00_21509","task_occ_13_2011_00_21520","reviews","0.0973","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21509","task_occ_13_2011_00_jd_acc_04","reviews","0.0973","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21510","task_occ_13_2011_00_21520","feeds","0.0778","src_v2_role_graph_seed_2026_03","0.7878","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21510","task_occ_13_2011_00_jd_acc_04","feeds","0.0778","src_v2_role_graph_seed_2026_03","0.7878","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21515","task_occ_13_2011_00_21508","feeds","0.0765","src_v2_role_graph_seed_2026_03","0.7185","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21515","task_occ_13_2011_00_21512","feeds","0.0754","src_v2_role_graph_seed_2026_03","0.7185","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21515","task_occ_13_2011_00_21517","feeds","0.1056","src_v2_role_graph_seed_2026_03","0.7185","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21515","task_occ_13_2011_00_21521","feeds","0.1069","src_v2_role_graph_seed_2026_03","0.7185","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21517","task_occ_13_2011_00_21510","enables","0.0754","src_v2_role_graph_seed_2026_03","0.7028","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21517","task_occ_13_2011_00_21527","enables","0.0707","src_v2_role_graph_seed_2026_03","0.6848","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21520","task_occ_13_2011_00_21509","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21520","task_occ_13_2011_00_21510","supports","0.0754","src_v2_role_graph_seed_2026_03","0.7878","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21520","task_occ_13_2011_00_21527","supports","0.0707","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21520","task_occ_13_2011_00_jd_acc_02","supports","0.1193","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21521","task_occ_13_2011_00_21510","enables","0.0754","src_v2_role_graph_seed_2026_03","0.7028","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21521","task_occ_13_2011_00_21527","enables","0.0707","src_v2_role_graph_seed_2026_03","0.6848","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21527","task_occ_13_2011_00_21520","feeds","0.0778","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21527","task_occ_13_2011_00_jd_acc_04","feeds","0.0778","src_v2_role_graph_seed_2026_03","0.7698","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_21505","feeds","0.0537","src_v2_role_graph_seed_2026_03","0.7273","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_21508","feeds","0.1529","src_v2_role_graph_seed_2026_03","0.7226","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_21512","feeds","0.1509","src_v2_role_graph_seed_2026_03","0.7226","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_21520","feeds","0.1167","src_v2_role_graph_seed_2026_03","0.8076","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_jd_acc_03","feeds","0.0536","src_v2_role_graph_seed_2026_03","0.7273","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21531","task_occ_13_2011_00_jd_acc_04","feeds","0.1167","src_v2_role_graph_seed_2026_03","0.8076","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21532","task_occ_13_2011_00_21508","supports","0.0765","src_v2_role_graph_seed_2026_03","0.6155","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21532","task_occ_13_2011_00_21512","supports","0.0754","src_v2_role_graph_seed_2026_03","0.6155","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21533","task_occ_13_2011_00_21508","feeds","0.0765","src_v2_role_graph_seed_2026_03","0.7005","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21533","task_occ_13_2011_00_21512","feeds","0.0754","src_v2_role_graph_seed_2026_03","0.7005","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21533","task_occ_13_2011_00_21517","feeds","0.1056","src_v2_role_graph_seed_2026_03","0.7005","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21533","task_occ_13_2011_00_21521","feeds","0.1069","src_v2_role_graph_seed_2026_03","0.7005","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_21505","feeds","0.0537","src_v2_role_graph_seed_2026_03","0.7273","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_21508","feeds","0.1529","src_v2_role_graph_seed_2026_03","0.7226","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_21512","feeds","0.1509","src_v2_role_graph_seed_2026_03","0.7226","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_21520","feeds","0.1167","src_v2_role_graph_seed_2026_03","0.8076","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_jd_acc_03","feeds","0.0536","src_v2_role_graph_seed_2026_03","0.7273","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_21534","task_occ_13_2011_00_jd_acc_04","feeds","0.1167","src_v2_role_graph_seed_2026_03","0.8076","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_01","task_occ_13_2011_00_jd_acc_03","feeds","0.6000","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_01","task_occ_13_2011_00_jd_acc_04","feeds","0.6100","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_02","task_occ_13_2011_00_21520","reviews","0.0973","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_02","task_occ_13_2011_00_jd_acc_01","supports","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_02","task_occ_13_2011_00_jd_acc_04","reviews","0.0973","src_v2_role_graph_seed_2026_03","0.7674","seeded_from_cluster_dependency_proxy"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_03","task_occ_13_2011_00_21508","supports","0.0765","src_v2_role_graph_seed_2026_03","0.6335","seeded_from_cluster_dependency_proxy"
